title,content,genre,url,author,period,specific_genre
Một Đêm Nói Chuyện Với Gái Quê,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Một Đêm Nói Chuyện Với Gái Quê<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Chứa đầy hoa mộng trên trời cao<
>Đêm ấy không trăng mà có sao<
>Một tiếng vang xa, rơi xuống suối<
>Thì thầm trong gió ngàn phi lao.<
>Mình nắm tay ta hỏi mật thiết<
>Bước đời thi sĩ nhiều cay nghiệt<
>Hay đầy hương vị như rừng mai<
>Nhắm mắt ta vờ đường chẳng biết.<
>Vì nếu ta đây là trích tiên<
>Là hồn thi sĩ có lương duyên<
>Với bao gái đẹp trong nhân thế<
>Thì sống vô tâm chẳng biết phiền.<
>Ta có như ai thèm phú quý<
>Ngày đêm mơ ước điều xa xôi<
>Tuy không tư lự nhưng hồi hộp<
>Và biết làm thinh với ngọn đồi.<
>Ta thường giơ tay níu ngàn mây<
>Đi lại lang thang trên ngọn cây<
>Bởi ánh sáng trăng ngà đã yếu đuối<
>Sương lam thấm áo lạnh không hay.<
>Mỗi khi mưa ngớt cơn giông qua<
>Xắn áo ra vườn ta lượm hoa<
>Những cánh vô duyên theo gió rã<
>Vừa cười, vừa khóc ta chôn hoa.<
>Mình ơi, ta vốn khách đa tình<
>Nhưng mối tình ta toàn nhạt cả<
>Vì bao mỹ nữ, ta đều khinh.",lục bát,https://isach.info/poem.php?poem=mot_dem_noi_chuyen_voi_gai_que__han_mac_tu,Hàn Mặc Tử,hiện đại,
Một Miệng Trăng,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Một Miệng Trăng<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Cả miệng ta trăng là trăng<
>Cả lòng ta vô số gái hồng nhan<
>Ta nhả ra đây một nàng<
>Cho mây lặng lờ, cho nước ngất ngây<
>Cho vì sao rụng xuống mái rừng say<
>Gió thổi rào rào như lá đổ<
>Suối gì trong trắng vẫn đồng trinh<
>Bóng ai theo dõi bóng mình<
>Bóng nàng yêu tinh<
>Nhịp cười như tiếng vỡ pha lê<
>Thưa, tôi không dám say mê<
>Một mai tôi chết bên khe Ngọc Tuyền<
>Bây giờ tôi dại, tôi điên<
>Chấp tay tôi lạy cả miền không gian<
>Hẹn tôi tảng sáng đi tìm mộng<
>Mộng còn lưởng vưởng bến xam mơ<
>Tiếng gà gáy rung trăng đầu hạ<
>Tôi hoảng hồn lên, giận sững sờ",bảy chữ,https://isach.info/poem.php?poem=mot_mieng_trang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Một Nửa Trăng,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Một Nửa Trăng<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Hôm nay có một nửa trăng thôi,<
>Một nửa trăng ai cắn vỡ rồi!<
>Ta nhớ mình xa thương đứt ruột!<
>Gió làm nên tội buổi chia phôi!",thơ tự do,https://isach.info/poem.php?poem=mot_nua_trang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Mùa Xuân Chín,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Mùa Xuân Chín<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trong làn nắng ửng: khói mơ tan,<
>Đôi mái nhà tranh lấm-tấm vàng.<
>Sột soạt gió trêu tà áo biếc,<
>Trên giàn thiên lý - Bóng xuân sang.<
>Sóng cỏ xanh tươi gợn tới trời.<
>Bao cô thôn nữ hát trên đồi.<
>Ngày mai trong đám xuân xanh ấy,<
>Có kẻ theo chồng, bỏ cuộc chơi.<
>Tiếng ca vắt vẻo lưng chừng núi,<
>Hổn hển như lời của nước mây,<
>Thầm thì với ai ngồi dưới trúc<
>Nghe ra ý vị và thơ ngây.<
>Khách xa, gặp lúc mùa xuân chín,<
>Lòng trí bâng khuâng sực nhớ làng:<
>""Chị ấy, năm nay còn gánh thóc<
>Dọc bờ sông trắng nắng chang chang?...""",lục bát,https://isach.info/poem.php?poem=mua_xuan_chin__han_mac_tu,Hàn Mặc Tử,hiện đại,
Muôn Năm Sầu Thảm,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Muôn Năm Sầu Thảm<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Nghệ hỡi Nghệ, muôn năm sầu thảm<
>Nhớ thương còn một nắm xương thôi<
>Thân tàn ma dại đi rồi<
>Rầu rầu nước mắt bời bời ruột gan<
>Nghe gió là ôm ngang với gió<
>Tưởng chừng như trong đó có hương<
>Của người mình nhớ mình thương<
>Nào hay gió tạt chả vương vấn gì<
>Nhớ lắm lúc như si như dại<
>Nhớ làm sao bải hoải tay chân<
>Nhớ hàm răng, nhớ hàm răng<
>Mà ngày nào đó vẫn khăng khít nhiều<
>Dẫu đau đớn vì lời phụ rẫy<
>Nhưng mà ta không lấy làm điều<
>Trăm năm vẫn một lòng yêu,<
>Và còn yêu nữa rất nhiều em ơi.",bảy chữ,https://isach.info/poem.php?poem=muon_nam_sau_tham__han_mac_tu,Hàn Mặc Tử,hiện đại,
Ngoài Vũ Trụ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Ngoài Vũ Trụ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Lụt Hồng thủy trời không cho tái lại,<
>Khiến bồ câu bay bổng quá không gian.<
>- Ra không gian là vượt hẳn thượng tầng.<
>Tấp tới đến ở ngoài kia vũ trụ,<
>Nơi khí tượng bốc ngùn muôn tinh tú,<
>Nơi không cho hồn lai vãng quan chiêm.<
>Sáng vô cùng, sáng láng cả mọi niềm,<
>Không u ám như cõi lòng ma quỷ.<
>Vì có đấng hằng Sống, hằng Ngự trị,<
>Nhạc thiêng liêng dồn trổi khắp hư linh.<
>Ồ say sưa trên hết các tục tình,<
>Ồ thú lạ, những phút giây thanh thoát.<
>Hương cho thơm ứ đầy hơi khoái lạc,<
>Máu cho cuồng run giật đến miên man.<
>Hồn hỡi hồn, lên nữa, quá thinh gian.<
>Tìm tới chốn chiêm bao ngoài sự thực.<
>Mộng là mộng tràn trề muôn vạn ức.<
>Tình thơm tho như ngấn lệ còn nguyên.<
>Ta ước ao đầu đội mũ triều thiên,<
>Và tắm gội ở trong nguồn ánh sáng.<
>Ca những điệu ngọc vàng cao sang sảng,<
>Lời văng xa truyền nhiễm đến vô song.<
>Bầu hạo nhiên lồng lộng một màu trong,<
>Không rung động bởi tơ huyền náo nức.<
>Hồn hỡi hồn, bay ra ngoài kia mức,<
>Nơi thiên sầu địa thảm giới Lâm Bô<
>Say máu ngà, say nữa tới chừng mô?<
>Cả vũ trụ tan theo ngày Phán Xét,<
>Là khủng khiếp cả Trời Đất tiêu diệt.",bảy chữ,https://isach.info/poem.php?poem=ngoai_vu_tru__han_mac_tu,Hàn Mặc Tử,hiện đại,
Nguồn Thơm,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trí đang no và khí xuân đương khỏe,<
>Nhạc đương say và rượu vẫn còn thơm,<
>Nên muôn cánh thủy tiên chưa dám hó hé<
>Trong phút giây trang trọng của linh hồn.<
>Tiếng pháo đi: bao nhiêu kinh cầu nguyện<
>Đều dâng lên cho đến chín tầng mây.<
>Hơi xuân ấm mỹ vị hơn dạ yến,<
>Ta đem ươm trong ý vị đêm nay.<
>Ta cho ra một giòng thơ rất mát,<
>Tới tinh khôi và thanh sạch bằng hương.<
>Trời như hớp phải hơi men ngan ngát,<
>Đắm muôn ngôi tinh lạc xuống mười phương.<
>Cả trời bỗng tiêu diêu như báu vỡ:<
>Nên tiếng vang thầm dội đến thâm tâm,<
>Mà ta ngỡ đấng tiên tri muôn thuở<
>Giữa đêm nay còn đứng giảng Phúc Âm.<
>Tứ thời xuân! Tứ thời xuân non nước!<
>Phút thiêng liêng nhuần gội ánh thiều quang,<
>Thiên hạ bình và trời tuôn ơn phước<
>Như triều thiên vờn lượn khắp không gian.<
>Ta há miệng cho nguồn thơm trào vọt:<
>Đường thơ bay sáng láng như sao sa...<
>Trên lụa trắng mười hai hàng chữ ngọc<
>Thêu như thêu rồng phượng kết tinh hoa.<
>Ta cao ngâm giọng vô cùng thanh thoát<
>Khiến châu thân rung động thể tơ trăng.<
>Toan ngất đi trong cơn mê khoái lạc<
>Mẹ yêu dấu liền vội đến tay nâng...<
>- ""Đây thi sĩ của đạo quân Thánh giá,<
>Nửa đêm nay vùng dậy để tung hô,<
>Để sớt cho cả xuân xuân thiên hạ<
>Hương mến yêu là lộc của lời thơ"".<
>(Xuân Như Ý)",bảy chữ,https://isach.info/poem.php?poem=nguon_thom__han_mac_tu,Hàn Mặc Tử,hiện đại,
Ngủ Với Trăng,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Ngủ Với Trăng<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ta không nhấp rượu<
>Mà lòng ta say<
>Vì lòng nao nức muốn<
>Ghì lấy đám mây bay<
>Té ra ta vốn làm thi sĩ<
>Khát khao trăng gió mà không hay<
>Ta đi bắt nắng ngừng, nắng reo, nắng cháy<
>Trên sóng cành, sóng áo cô gì má đỏ hây hây<
>Ta rình nghe niềm ý bâng khuâng trong gió lảng<
>Với là hơi thở nồng nàn của tuổi thơ ngây<
>Gió nâng khúc hát lên cao vút<
>Vần thơ uốn éo lách từng mây<
>Ta hiểu ta rồi, trong một phút<
>Lời tình chơi vơi giữa sương bay<
>Tiếng vàng rơi xuống giếng<
>Trăng vàng ôm bờ ao<
>Gió vàng đang xao xuyến<
>Áo vàng bởi chị chưa chồng đã mặc đi đêm<
>Theo tôi đến suối xa miền<
>Cởi thơ, cởi mộng, cởi niềm yêu thương<
>Mây trôi lơ lửng trên giòng nước<
>Đôi tay vốc uống quên lạnh lùng<
>Ngả nghiêng đồi cao bọc trăng ngủ<
>Đầy mình lốm đốm những hào quang.",thơ tự do,https://isach.info/poem.php?poem=ngu_voi_trang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Nhớ Chăng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Nhớ chăng? Anh cùng em nô đùa<
>Ngây thơ như trẻ lên ba<
>Anh đứng bên cạnh<
>Coi em thêu thùa<
>Em thêu con phụng<
>Đậu trên cành ngô.<
>Anh giựt lấy khăn<
>Tức mình ngó anh em háy<
>Em mượn tơ duyên kết lấy<
>Giải đồng tâm.<
>Nào có phải anh với em<
>Tự kết mối lương duyên<
>Đó chẳng qua<
>Vì cha mẹ đôi bên<
>Ưng kết tình riêng.<
>Rồi ba em lại mất<
>Rồi ba anh chẳng còn<
>Mẹ em giàu có<
>Mẹ anh nghèo khó<
>Rồi lời hứa năm xưa<
>Cùng với giòng nước chảy qua.",thơ tự do,https://isach.info/poem.php?poem=nho_chang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Nhớ Nhung,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Từ ấy anh ra đi<
>Ngoài song không gió thoảng<
>Hoa đào vắng mùi hương<
>Lòng em xuân hờ hững.<
>Từ ấy anh ra đi<
>Bóng trăng vàng giải cát<
>Cánh cô nhạn bơ vơ<
>Liệng dưới trời xanh ngát.<
>Từ ấy anh ra đi<
>Tiếng dương cầm vắng bặt<
>Dường tan trong đám sương<
>Thoảng về nơi làng mạc.<
>Từ ấy anh ra đi<
>Em gầy hơn vóc liễu<
>Em buồn như đám mây<
>Những đêm vầng trăng thiếu.",thơ tự do,https://isach.info/poem.php?poem=nho_nhung__han_mac_tu,Hàn Mặc Tử,hiện đại,
Nhớ Thương,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trầm ngán nghê bay trong lãnh cung<
>Xuân thơm bối rối ngọt vô cùng<
>Ôi chao, Thánh thượng vô tâm quá,<
>Lòng thiếp buồn như một tấm nhung!<
>Ở đây châu báu vô tri hết (1)<
>Pho sách quần phương lộ ý nhiều<
>Hãy tìm cho được hoa cung cấm<
>Xem thử trong hoa có mỹ miều?<
>Ngoài kia xuân đã thắm duyên chưa?<
>Trời ở trong đây chẳng có mùa<
>Không có niềm trăng và ý nhạc<
>Có người cung nữ nhớ thương vua.<
>Đửng ai nhắc nhở đến xuân trong (2)<
>Vô số là xuân chiếm mọi lòng<
>Mỗi người đều có xuân riêng cả<
>Thiếp viết xuân lên mảnh lụa hồng.",lục bát,https://isach.info/poem.php?poem=nho_thuong__han_mac_tu,Hàn Mặc Tử,hiện đại,
Nhớ Trường Xuyên,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Nhớ Trường Xuyên<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trường Xuyên ơi! Trường Xuyên ơi!<
>Viết chẳng nên câu nói nghẹn lời<
>Mây nước bao la tình lẳng lặng<
>Gió sương mờ mịt nhớ chơi vơi<
>Tương tư mộng thấy năm canh mộng<
>Luyến ái trời vương bốn phía trời<
>Đây nhớ đây thương mình tệ quá<
>Có ai khắng khít lại quên ai.",bảy chữ,https://isach.info/poem.php?poem=nho_truong_xuyen__han_mac_tu,Hàn Mặc Tử,hiện đại,
Những Giọt Lệ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Những Giọt Lệ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trời hỡi, bao giờ tôi chết đi?<
>Bao giờ tôi hết được yêu-vì,<
>Bao giờ mặt nhật tan thành máu<
>Và khối lòng tôi cứng tợ si?<
>Họ đã xa rồi khôn níu lại,<
>Lòng thương chưa đã, mến chưa bưa...<
>Người đi, một nửa hồn tôi mất,<
>Một nửa hồn tôi bỗng dại khờ.<
>Tôi vẫn còn đây hay ở đâu?<
>Ai đem tôi bỏ dưới trời sâu?<
>Sao bông phượng nở trong màu huyết,<
>Nhỏ xuống lòng tôi những giọt châu?",lục bát,https://isach.info/poem.php?poem=nhung_giot_le__han_mac_tu,Hàn Mặc Tử,hiện đại,
Nỗi Buồn Vô Duyên,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Nỗi Buồn Vô Duyên<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Sầu lên cho tới ngàn khơi,<
>Ai đâu ráo lệ, chưa lời nói ra.<
>Chiều nay tàn tạ hồn hoa,<
>Nhớ Thương Thương quá xót xa tâm bào!<
>Tiếng buồn đem trộn tiêu tao,<
>Bóng em chờn chợn trong bao nhiêu màu.<
>Nghe ai xé lụa mà đau,<
>Gió than niềm gió biết đâu hẹn hò!<
>Đừng ai để nói thương cho...<
>Lỡ ra anh lạnh nhạt đền bù sao cam.<
>Chiều nay chẳng có mưa dầm,<
>Mình sao nước mắt lại đầm đìa tuôn?<
>Ồ ra lụy ngọc nôn nôn,<
>Có bao giờ biết nỗi buồn vô duyên!<
>(Cẩm Châu Duyên)",bảy chữ,https://isach.info/poem.php?poem=noi_buon_vo_duyen__han_mac_tu,Hàn Mặc Tử,hiện đại,
Nụ Cười,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Trăng lên, nước lặng, tre la đà<
>Rơi bóng im trên đám cỏ hoa<
>Tiếng động sau cùng lau cỏ mọc<
>Tiếng ca chen lấn từ trong ra.<
>Tiếng ca ngắt - Cành lá runh rinh<
>Một nường con gái trông xinh xinh<
>Ống quần vo xắn lên đầu gối<
>Da thịt, trời ơi! trắng rợn mình.<
>Cô gái ngây thơ nhìn xuống hồ<
>Nước trong nổi bật dung hình cô<
>Nụ cười dưới ấy và trên ấy<
>Không hẹn, đồng nhau nở lẳng lơ.",lục bát,https://isach.info/poem.php?poem=nu_cuoi__han_mac_tu,Hàn Mặc Tử,hiện đại,
Ðời Phiêu Lãng,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Ðời Phiêu Lãng<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Mây trắng ngang trời bay vẩn võ<
>Ðời anh lýu lạc tự bao giờ<
>Ði ði... ði mãi nõi vô ðịnh<
>Tìm cái phi thýờng cái ýớc mõ.<
>Ở chốn xa xôi em có hay<
>Nắng mýa ðã trải biết bao ngày<
>Nụ cýời ý vị nhý mai mỉa<
>Mỉa cái nhân tình lúc ðổi thay.<
>Trên ðời gió bụi, anh lang thang<
>Bụng ðói nhý cào lạnh khớp rãng<
>Không có nhà ai cho nghỉ býớc<
>Vì anh là kẻ chẳng giàu sang<
>Ban ðêm anh ngủ túp lều tranh<
>Chỗ tạm dừng chân khách bộ hành<
>Ðến sáng hôm sau anh cất býớc<
>Ra ði với cái mộng chýa thành",lục bát,https://isach.info/poem.php?poem=oi_phieu_lang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Phan Thiết! Phan Thiết,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Phan Thiết! Phan Thiết<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Nhớ khi xưa ta là chim Phượng Hoàng<
>Vỗ cánh bay chín tầng trời cao ngất<
>Bay từ Dao Ly đến trời Đâu Suất;<
>Và lùa theo không biết mấy là hương<
>Lúc đằng vân gặp ánh sáng chận đường<
>Chạm tiếng nhạc, va nhằm thơ thiên cổ<
>Ta lôi đình thấy trăng sao liền mổ<
>Sao tan tành rơi xuống một cù lao<
>Hóa đài điện đã rất nên tráng lệ<
>Ở ngôi cao, ngước mắt ra ngoài bể<
>Phong lưu ghê, sang trọng chẳng vừa chi<
>Ta mê man như tới chốn Phượng trì<
>Ở mãi đấy không về Thiên Cung nữa.<
>Nhưng phép lạ có một vì tiên nữ<
>Hao hao như nường nguyệt cõi Đào Nguyên<
>Ta đắm mê trong ánh sáng trần duyên<
>Và van lạy xin cô nường kết ngãi<
>Mỉa mai thay cho phượng hoàng si dại<
>Là ta đây đương ở kiếp muôn chim<
>Trở lại trời tu luyện với muôn đêm<
>Hớp tinh khí lâu năm thành chánh quả<
>Ta trở nên như ngọc đàng kim mã<
>Rất hào hoa rất phong vận: Người Thơ<
>Ta là trai khí huyết ước ao mơ<
>Người thục nữ sanh giữa thời vô thượng<
>Rồi ngây dại nhờ thất tinh chỉ hướng<
>Ta lang thang tìm tới chốn Lầu Trăng<
>Lầu Ông Hoàng, người thiên hạ đồn vang.<
>Nơi đã khóc, đã yêu thương da diết<
>Ôi trời ôi! là Phan Thiết Phan Thiết<
>Mà tang thương còn lại mảnh trăng rơi<
>Ta đến nơi Nường ấy vắng lâu rồi<
>Nghĩa là chết từ muôn trăng thế kỷ<
>Trăng vàng ngọc, trăng ân tình, chưa phỉ!<
>Ta nhìn trăng, khôn xiết ngậm ngùi trăng<
>Ta vãi tung thơ lên tận sông Hằng,<
>Thơ phép tắc bỗng kêu rên thống thiết<
>Hỡi Phan Thiết! Phan Thiết!<
>Mi là nơi ta chôn hận nghìn thu<
>Mi là nơi ta sầu muộn ngất ngư.<
>(Xuân Như Ý)",bảy chữ,https://isach.info/poem.php?poem=phan_thiet_phan_thiet__han_mac_tu,Hàn Mặc Tử,hiện đại,
Quả Dưa,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ánh nắng lao xao trên đọt tre<
>Gió nam như lửa bốc tư bề<
>Môi khô chưa nếm mùi son phấn<
>Khao khát, trời ơi, bụm nước khe.<
>Lơ đãng mắt nhìn đến vạt dưa<
>Quả dưa xinh xắn buổi ban trưa<
>Chán chường hóng mát nằm phơi bụng<
>Ai thấy lúc này mà chẳng ưa.<
>Ta liền ngắt đi rồi bóc xem<
>Má hồng ưng ửng lại răng đen,<
>Đã nhìn tận mặt còn chi nữa,<
>Ta vội kề môi cắn kẻo thèm.<
>Ánh nắng lao xao trên đọt tre<
>Tiếng ca lanh lảnh trong vườn me<
>Tiếng ca im bặt. Rồi thấp thoáng<
>Vạt áo màu nâu hiện trước hè.<
>Mùi hương đi trước nàng theo sau<
>Đến chỗ vạt dưa, bỗng nghẹn ngào<
>Hổn hển nấc lên từng tiếng một<
>Quả dưa ai hái? Quả dưa đâu.",lục bát,https://isach.info/poem.php?poem=qua_dua__han_mac_tu,Hàn Mặc Tử,hiện đại,
Quần Tiên Hội,"Đã lâu rồi chúng ta xa trần tục<
>Nỗi thầm thương chôn kín khổ bao nhiêu!<
>Nên say sưa mơ lòng theo nao nức<
>Yêu nhau đi, Tình gái, dịu dàng yêu.<
>Chim Anh Võ Bảo Họa Mi<
>Mi! Mi! Mi! Có nghe trong gió thắm<
>Có nghe không tình lạ thoảng mùi trai<
>Có nghe không, lòng ai ra âm ấm<
>Không như lòng cô gái ở Bồng Lai.<
>Hai Chim Trao Đổi Cùng Nhau<
>Mùi vị ấy bay từ cô gái ấy<
>Nên ran ran lòng dạ ở chung quanh<
>Để ý xem nước da cô thắm dậy<
>Và đôi môi biểu lộ hết xuân tình.",bảy chữ,https://isach.info/poem.php?poem=quan_tien_hoi__han_mac_tu,Hàn Mặc Tử,hiện đại,
Ra Đời,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Một chiều xanh - một chiều xanh huyền hoặc,<
>Sáng bao la vây lút cõi thiên không;<
>Xuất thế gian chưa có tại trong lòng,<
>Muôn ý tứ say chìm nơi Bất Giác.<
>Hương cám dỗ mê người trong khoái lạc,<
>Thiên địa đắm hoang mang<
>- Là đương thờ khi lạy cả Thiên Đàng<
>Bay những tiếng : tung hô Thánh Đức<
>Muôn thần phẩm trong lâng lâng chầu chực<
>Ánh hào quang chan chói ngất lưu ly!<
>Ôi, cao sang không ví trọng ai bì,<
>Trên nước cả có vô vàn châu báu.<
>Trí rất ngớp, bởi chưng xuân hồn hậu,<
>Đã ra đời theo lịnh của Ngôi Hai<
>Ôi Thánh tai, thánh tai, và thánh tai!<
>Cả trời bỗng nổi lên muôn điệu nhạc,<
>Rất trọng vọng, rất thơm tho, man mác,<
>Rất phương phi trên hết cả anh hoa.<
>Xuân ra đời! Điềm ngọc ấm như ngà,<
>Thớ có tuổi và chiêm bao có ích<
>Và tâm tư có một điều rất thích.<
>Không nói ra vì sợ bớt say sưa!...<
>- ""Chàng ơi (*)! Chàng ơi, sự lạ đêm qua!<
>Mùa xuân tới, mà không ai biết cả...""<
>( Xuân như ý )",bảy chữ,https://isach.info/poem.php?poem=ra_doi__han_mac_tu,Hàn Mặc Tử,hiện đại,
Rụng Rồi,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Thơ chưa ra khỏi bút<
>Giọt mực đã rụng rồi<
>Lòng tôi chưa kịp nói<
>Giấy đã toát mồ hôi.",thơ tự do,https://isach.info/poem.php?poem=rung_roi__han_mac_tu,Hàn Mặc Tử,hiện đại,
Rướm Máu,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ta muốn hồn trào ra đầu ngọn bút;<
>Mỗi lời thơ đều dính não cân ta.<
>Bao nét chữ quay cuồng như máu vọt,<
>Như mê man chết điếng cả làn da.<
>Cứ để ta ngất ngư trong vũng huyết,<
>Trải niềm đau trên mảnh giấy mong manh;<
>Đừng nắm lại nguồn thơ ta đang siết,<
>Cả lòng ta trong mớ chữ rung rinh.<
>Ta đã ngậm hương trăng đầy lỗ miệng,<
>Cho ngây người mê dại đến tâm can,<
>Thét chòm sao hoảng rơi vào đáy giếng,<
>Mà muôn năm rướm máu trong không gian.",bảy chữ,https://isach.info/poem.php?poem=ruom_mau__han_mac_tu,Hàn Mặc Tử,hiện đại,
Rượt Trăng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Ha ha! Ta đuổi theo trăng<
>Ta đuổi theo trăng<
>Trăng bay lả tả ngã lên cành vàng<
>Tới đây là nơi tôi được gặp nàng<
>Rủ rê, rủ rê hai đứa tôi vào rừng hoang<
>Tôi lượm lá trăng làm chiếu trải<
>Chúng tôi kê đầu lên khối sao băng<
>Chúng tôi nói chuyện bằng hơi thở<
>Dần dần hoa cỏ biến ra thơ<
>Chúng tôi lại là người của ước mơ<
>Không xác thịt chỉ có linh hồn đang mộng<
>Chao ôi! Chúng tôi rú lên vì kinh động<
>Vì trăng ghen, trăng ngã, trăng rụng xuống mình hai tôi.",bảy chữ,https://isach.info/poem.php?poem=ruot_trang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Sáng Láng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Sông Ngân đã im lìm không tiếng sóng,<
>Mà lòng anh rào rạt mãi không thôi!<
>Ở tầng cao khúc Nghê thường đồng vọng!<
>Nghe gì đâu, em hỡi! ráng mây trôi.<
>Anh đã thoát hồn anh ngoài xác thịt,<
>Để chập chờn trong ánh sáng mông lung,<
>Để tìm em đưa hai tay ràng rịt<
>Mảnh tình thiêng ngả ngớn giữa không trung.<
>Anh đã gặp hồn em đương chới với,<
>Bến Mê Hà trên giải nước mênh mang.<
>Anh đã đón tình em bay phất phới,<
>Như hương trăng đằm thắm cõi không gian.<
>Chúng ta tiến, em ơi, làm thanh khí.<
>Cho tan ra hòa hợp với tinh anh<
>Của trời đất, của muôn ngàn ý nhị,<
>Và tình ta sáng láng như trăng thanh.",bảy chữ,https://isach.info/poem.php?poem=sang_lang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Sáng Trăng,"Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Vui thay cảnh sáng trăng<
>Ái tình bắt đầu căng<
>Hoa thơm thì nín lặng<
>Hương thơm thì bay lan<
>Em tôi thì hổn hển<
>Áo xiêm lấm tấm vàng<
>Em tôi đã hiểu chưa<
>Đó là khúc tình ca<
>Nâng theo hơi thở nhẹ<
>Ở trên lan dây tơ<
>Của lòng em rộn rã<
>Khi mới học đòi mơ<
>Đêm nay trăng đúng tuổi<
>Năm nay em dậy thì<
>Làm sao không quyến luyến<
>Hoa gió đã tình si<
>Em tôi còn ngẫm nghĩ<
>Chưa thấy nói năng chi...",thơ tự do,https://isach.info/poem.php?poem=sang_trang__han_mac_tu,Hàn Mặc Tử,hiện đại,
Sầu Vạn Cổ,"Cách sử dụng QR Code<
>Chuỗi tìm kiếm quá ngắn<
>Sầu Vạn Cổ<
>Hàn Mặc Tử<
>Tập thơ Hàn Mặc Tử:<
>Lòng ta sầu thảm hơn mùa lạnh,<
>Hơn hết u buồn của nước mây,<
>Của những tình duyên thương lỡ dở,<
>Của lời rên siết gió heo may.<
>Cho ta nhận lấy không đền đáp,<
>Ơn trọng thiêng liêng xuống bởi trời,<
>Bằng tiếng kêu gào say chếnh choáng,<
>Bằng tim, bằng phổi nóng như sôi.<
>Và sóng buồn dâng ngập cả hồn,<
>Lan tràn đến bến mộng tân hôn.<
>Khóe cười nức nở nơi đầu miệng,<
>Là nghĩa, trời ơi, nghĩa héo don.",lục bát,https://isach.info/poem.php?poem=sau_van_co__han_mac_tu,Hàn Mặc Tử,hiện đại,
